genome.genome_id	genome.contigs	genome.genome_length	feature.accession	feature.start	feature.end	feature.strand	feature.patric_id	feature.product
595434.4	55	7433200	LECT01000050	94152	96542	-	fig|595434.4.peg.5949	Helicase PriA essential for oriC/DnaA-independent DNA replication
59931.4	2	2625504	NZ_CH724168	2607736	2609130	+	fig|59931.4.peg.907	Chromosomal replication initiator protein DnaA
59931.4	2	2625504	NZ_CH724168	2524461	2526806	+	fig|59931.4.peg.814	Helicase PriA essential for oriC/DnaA-independent DNA replication
640131.3	1	5458505	NC_013850	1306837	1307262	+	fig|640131.3.peg.1247	DnaA inactivator Hda (shorter homolog of DnaA)
640131.3	1	5458505	NC_013850	566596	567186	-	fig|640131.3.peg.540	DnaA initiator-associating protein DiaA
640131.3	1	5458505	NC_013850	5332758	5334953	+	fig|640131.3.peg.4959	Helicase PriA essential for oriC/DnaA-independent DNA replication
640131.3	1	5458505	NC_013850	3120	4454	+	fig|640131.3.peg.5	Chromosomal replication initiator protein DnaA
641549.4	32	4166348	LIQI01000006	127052	129505	-	fig|641549.4.peg.206	Helicase PriA essential for oriC/DnaA-independent DNA replication
641549.4	32	4166348	LIQI01000019	431218	432645	+	fig|641549.4.peg.1553	Chromosomal replication initiator protein DnaA
657310.3	1	3096657	FP929058	53139	54482	+	fig|657310.3.peg.2443	Chromosomal replication initiator protein DnaA
657310.3	1	3096657	FP929058	2864966	2867398	-	fig|657310.3.peg.2108	Helicase PriA essential for oriC/DnaA-independent DNA replication
679191.3	117	2415558	NZ_ADFQ01000027	50577	52874	+	fig|679191.3.peg.605	Helicase PriA essential for oriC/DnaA-independent DNA replication
679191.3	117	2415558	NZ_ADFQ01000083	48735	49988	+	fig|679191.3.peg.1453	Chromosomal replication initiator protein DnaA
69279.3	65	4774372	JENY01000011	26106	26807	+	fig|69279.3.peg.1980	DnaA inactivator Hda (shorter homolog of DnaA)
69279.3	65	4774372	JENY01000041	8333	10516	+	fig|69279.3.peg.4628	Helicase PriA essential for oriC/DnaA-independent DNA replication
69279.3	65	4774372	JENY01000002	256872	258422	+	fig|69279.3.peg.670	Chromosomal replication initiator protein DnaA
717227.3	192	3790289	AEEA01000055	1268	3280	+	fig|717227.3.peg.1882	Helicase PriA essential for oriC/DnaA-independent DNA replication
717227.3	192	3790289	AEEA01000025	67231	68616	-	fig|717227.3.peg.679	Chromosomal replication initiator protein DnaA
766499.3	180	4598615	AJKJ01000117	31297	33486	-	fig|766499.3.peg.2881	Helicase PriA essential for oriC/DnaA-independent DNA replication
766499.3	180	4598615	AJKJ01000053	17447	18175	-	fig|766499.3.peg.1069	Chromosomal replication initiator protein DnaA
766499.3	180	4598615	AJKJ01000063	55040	56383	+	fig|766499.3.peg.1578	Chromosomal replication initiator protein DnaA
77635.3	27	2790088	JGZR01000006	105711	107396	+	fig|77635.3.peg.1049	Chromosomal replication initiator protein DnaA
77635.3	27	2790088	JGZR01000002	43855	46239	+	fig|77635.3.peg.252	Helicase PriA essential for oriC/DnaA-independent DNA replication
879308.3	1	1950550	NZ_AFUH01000001	433939	435276	+	fig|879308.3.peg.517	Chromosomal replication initiator protein DnaA
879308.3	1	1950550	NZ_AFUH01000001	1578799	1580964	+	fig|879308.3.peg.1757	Helicase PriA essential for oriC/DnaA-independent DNA replication
883078.3	6	5259998	AGWX01000002	232600	233256	+	fig|883078.3.peg.1628	DnaA inactivator Hda (shorter homolog of DnaA)
883078.3	6	5259998	AGWX01000005	604792	606933	-	fig|883078.3.peg.4656	Helicase PriA essential for oriC/DnaA-independent DNA replication
883078.3	6	5259998	AGWX01000005	965509	967050	-	fig|883078.3.peg.5026	Chromosomal replication initiator protein DnaA
883150.3	35	3988743	AGEC01000010	87772	89211	+	fig|883150.3.peg.1755	Chromosomal replication initiator protein DnaA
883150.3	35	3988743	AGEC01000029	32954	35404	-	fig|883150.3.peg.3319	Helicase PriA essential for oriC/DnaA-independent DNA replication
908337.3	21	1773745	NZ_AENN01000015	117698	120109	-	fig|908337.3.peg.839	Helicase PriA essential for oriC/DnaA-independent DNA replication
908337.3	21	1773745	NZ_AENN01000017	245923	247272	+	fig|908337.3.peg.1578	Chromosomal replication initiator protein DnaA
913338.3	75	1163583	AJWB01000073	5927	7333	+	fig|913338.3.peg.1020	Chromosomal replication initiator protein DnaA
913338.3	75	1163583	AJWB01000074	217	684	+	fig|913338.3.peg.1095	Helicase PriA essential for oriC/DnaA- independent DNA replication
928724.3	11	4563208	AGJI02000006	78	809	+	fig|928724.3.peg.1735	Helicase PriA essential for oriC/DnaA-independent DNA replication
928724.3	11	4563208	AGJI02000001	423	2162	+	fig|928724.3.peg.1	Chromosomal replication initiator protein DnaA
928729.3	644	3632223	AICX01000147	227	1252	+	fig|928729.3.peg.832	Chromosomal replication initiator protein DnaA
945543.3	116	4715026	NZ_AEVS01000075	7517	8896	+	fig|945543.3.peg.2651	Chromosomal replication initiator protein DnaA
945543.3	116	4715026	NZ_AEVS01000038	2405	4585	-	fig|945543.3.peg.1232	Helicase PriA essential for oriC/DnaA-independent DNA replication
945543.3	116	4715026	NZ_AEVS01000001	32767	33357	+	fig|945543.3.peg.27	DnaA initiator-associating protein DiaA
989396.3	36	6001312	LMCC01000002	293110	294576	+	fig|989396.3.peg.454	Chromosomal replication initiator protein DnaA
989396.3	36	6001312	LMCC01000002	502654	504867	+	fig|989396.3.peg.661	Helicase PriA essential for oriC/DnaA-independent DNA replication
989396.3	36	6001312	LMCC01000013	73928	74608	+	fig|989396.3.peg.3015	Chromosomal replication initiator protein DnaA
989396.3	36	6001312	LMCC01000011	31774	32217	+	fig|989396.3.peg.2606	Chromosomal replication initiator protein DnaA
1033731.3	38	3489612	CAEG01000001	223556	224938	-	fig|1033731.3.peg.169	Chromosomal replication initiator protein DnaA
1033731.3	38	3489612	CAEG01000011	141244	143502	+	fig|1033731.3.peg.1332	Helicase PriA essential for oriC/DnaA-independent DNA replication
1040989.5	139	8613869	AWZU01000023	105301	105984	+	fig|1040989.5.peg.5110	DnaA inactivator Hda (shorter homolog of DnaA)
1040989.5	139	8613869	AWZU01000036	50557	52767	+	fig|1040989.5.peg.6451	Helicase PriA essential for oriC/DnaA-independent DNA replication
1040989.5	139	8613869	AWZU01000018	110168	111598	-	fig|1040989.5.peg.4341	Chromosomal replication initiator protein DnaA
1042209.11	32	6195154	AFOY02000007	56030	56734	+	fig|1042209.11.peg.1469	DnaA inactivator Hda (shorter homolog of DnaA)
1042209.11	32	6195154	AFOY02000008	69302	71536	-	fig|1042209.11.peg.1698	Helicase PriA essential for oriC/DnaA-independent DNA replication
1042209.11	32	6195154	AFOY02000019	21179	22696	-	fig|1042209.11.peg.4985	Chromosomal replication initiator protein DnaA
1042209.11	32	6195154	AFOY02000005	158750	159343	-	fig|1042209.11.peg.1389	DnaA initiator-associating protein DiaA
1118057.3	77	2029837	CAGX01000048	6890	8239	+	fig|1118057.3.peg.1399	Chromosomal replication initiator protein DnaA
1118057.3	77	2029837	CAGX01000016	2575	4917	+	fig|1118057.3.peg.337	Helicase PriA essential for oriC/DnaA-independent DNA replication
1121123.3	7	2577573	AUAO01000003	53594	54295	-	fig|1121123.3.peg.1712	DnaA inactivator Hda (shorter homolog of DnaA)
1121123.3	7	2577573	AUAO01000002	102772	104166	+	fig|1121123.3.peg.1134	Chromosomal replication initiator protein DnaA
1121123.3	7	2577573	AUAO01000001	337154	339319	-	fig|1121123.3.peg.328	Helicase PriA essential for oriC/DnaA-independent DNA replication
1121271.3	59	4521531	AUCM01000012	55148	55837	+	fig|1121271.3.peg.3394	DnaA inactivator Hda (shorter homolog of DnaA)
1121271.3	59	4521531	AUCM01000005	121942	123162	+	fig|1121271.3.peg.1861	Chromosomal replication initiator protein DnaA
1121271.3	59	4521531	AUCM01000003	181543	183738	-	fig|1121271.3.peg.920	Helicase PriA essential for oriC/DnaA-independent DNA replication
1121373.3	52	4422495	ARBN01000016	77627	80116	+	fig|1121373.3.peg.2717	Helicase PriA essential for oriC/DnaA-independent DNA replication
1121373.3	52	4422495	ARBN01000009	12150	13454	-	fig|1121373.3.peg.1554	Chromosomal replication initiator protein DnaA
1122990.3	62	3453917	ARDK01000014	30530	31933	-	fig|1122990.3.peg.1571	Chromosomal replication initiator protein DnaA
1122990.3	62	3453917	ARDK01000016	7943	10210	+	fig|1122990.3.peg.1704	Helicase PriA essential for oriC/DnaA-independent DNA replication
1123057.3	60	5185522	ARMB01000039	18939	20324	+	fig|1123057.3.peg.935	Chromosomal replication initiator protein DnaA
1123057.3	60	5185522	ARMB01000041	25180	27648	-	fig|1123057.3.peg.1189	Helicase PriA essential for oriC/DnaA-independent DNA replication
1123386.3	34	2163625	AUIW01000004	87832	89145	-	fig|1123386.3.peg.994	Chromosomal replication initiator protein DnaA
1123386.3	34	2163625	AUIW01000004	106545	108671	+	fig|1123386.3.peg.1013	Helicase PriA essential for oriC/DnaA-independent DNA replication
1131451.6	96	4182545	AJRZ01000006	59432	60133	-	fig|1131451.6.peg.146	DnaA inactivator Hda (shorter homolog of DnaA)
1131451.6	96	4182545	AJRZ01000013	54494	56716	-	fig|1131451.6.peg.685	Helicase PriA essential for oriC/DnaA-independent DNA replication
1131451.6	96	4182545	AJRZ01000037	4320	5648	+	fig|1131451.6.peg.1559	Chromosomal replication initiator protein DnaA
1137271.3	25	4941689	AZUM01000001	70575	72650	+	fig|1137271.3.peg.76	Helicase PriA essential for oriC/DnaA-independent DNA replication
1137271.3	25	4941689	AZUM01000006	126327	128150	-	fig|1137271.3.peg.3516	Chromosomal replication initiator protein DnaA
1143323.3	4	1052114	KI301990	220416	222551	+	fig|1143323.3.peg.556	Helicase PriA essential for oriC/DnaA-independent DNA replication
1143323.3	4	1052114	KI301989	86146	87528	+	fig|1143323.3.peg.247	Chromosomal replication initiator protein DnaA
1143323.3	4	1052114	KI301988	165443	166795	-	fig|1143323.3.peg.145	Chromosomal replication initiator protein DnaA
1159870.3	6	4072817	ARNH01000001	523583	524353	+	fig|1159870.3.peg.508	DnaA inactivator Hda (shorter homolog of DnaA)
1159870.3	6	4072817	ARNH01000002	229719	231029	+	fig|1159870.3.peg.1298	Chromosomal replication initiator protein DnaA
1159870.3	6	4072817	ARNH01000003	207633	209795	+	fig|1159870.3.peg.1577	Helicase PriA essential for oriC/DnaA-independent DNA replication
1159870.3	6	4072817	ARNH01000001	935493	936086	+	fig|1159870.3.peg.869	DnaA initiator-associating protein DiaA
1193012.3	91	4038391	AKWV02000020	69970	71913	+	fig|1193012.3.peg.1068	Helicase PriA essential for oriC/DnaA-independent DNA replication
1193012.3	91	4038391	AKWV02000004	12220	13509	+	fig|1193012.3.peg.150	Chromosomal replication initiator protein DnaA
1206734.4	128	6001070	BAGE01000041	278558	280780	-	fig|1206734.4.peg.2706	Helicase PriA essential for oriC/DnaA-independent DNA replication
1206734.4	128	6001070	BAGE01000001	30611	32710	+	fig|1206734.4.peg.26	Chromosomal replication initiator protein DnaA
1214242.5	3	8377286	CP006259	1815030	1817198	-	fig|1214242.5.peg.1578	Helicase PriA essential for oriC/DnaA-independent DNA replication
1214242.5	3	8377286	CP006259	4407111	4409138	+	fig|1214242.5.peg.3924	Chromosomal replication initiator protein DnaA
1220535.3	17	1929044	ALYF01000003	229753	231246	-	fig|1220535.3.peg.772	Chromosomal replication initiator protein DnaA
1220535.3	17	1929044	ALYF01000003	510451	512670	+	fig|1220535.3.peg.1059	Helicase PriA essential for oriC/DnaA-independent DNA replication
1220535.3	17	1929044	ALYF01000002	168705	169445	-	fig|1220535.3.peg.238	Chromosomal replication initiator protein DnaA
1236513.3	144	4782583	BAKK01000025	63293	65749	-	fig|1236513.3.peg.2960	Helicase PriA essential for oriC/DnaA-independent DNA replication
1236513.3	144	4782583	BAKK01000007	137474	138892	-	fig|1236513.3.peg.1267	Chromosomal replication initiator protein DnaA
1238184.3	21	7653192	CM001792	3743263	3744606	+	fig|1238184.3.peg.6883	Chromosomal replication initiator protein DnaA
1238184.3	21	7653192	AOCX01000015	381891	384299	+	fig|1238184.3.peg.1562	Helicase PriA essential for oriC/DnaA-independent DNA replication
1238184.3	21	7653192	AOCX01000020	406011	407354	+	fig|1238184.3.peg.3728	Chromosomal replication initiator protein DnaA
1238184.3	21	7653192	CM001792	1520549	1522957	+	fig|1238184.3.peg.4717	Helicase PriA essential for oriC/DnaA-independent DNA replication
1244869.3	236	4870514	AONQ01000047	26936	27640	+	fig|1244869.3.peg.3197	DnaA inactivator Hda (shorter homolog of DnaA)
1244869.3	236	4870514	AONQ01000018	39477	41618	-	fig|1244869.3.peg.1744	Helicase PriA essential for oriC/DnaA-independent DNA replication
1244869.3	236	4870514	AONQ01000121	5147	6064	-	fig|1244869.3.peg.4390	Chromosomal replication initiator protein DnaA
1262852.3	71	2149783	FR894173	33847	36459	-	fig|1262852.3.peg.269	Helicase PriA essential for oriC/DnaA-independent DNA replication
1262852.3	71	2149783	FR894211	57400	59178	+	fig|1262852.3.peg.1495	Chromosomal replication initiator protein DnaA
1262893.3	157	2673786	HF989424	25618	25998	+	fig|1262893.3.peg.675	Helicase PriA essential for oriC/DnaA-independent DNA replication
1262893.3	157	2673786	HF989424	24761	25618	+	fig|1262893.3.peg.674	Helicase PriA essential for oriC/DnaA-independent DNA replication
1262893.3	157	2673786	HF989485	44463	45824	-	fig|1262893.3.peg.1638	Chromosomal replication initiator protein DnaA
1262893.3	157	2673786	HF989480	2	865	+	fig|1262893.3.peg.1478	Helicase PriA essential for oriC/DnaA-independent DNA replication
1267766.3	2	3475106	CP011452	991371	993536	+	fig|1267766.3.peg.951	Helicase PriA essential for oriC/DnaA-independent DNA replication
1267766.3	2	3475106	CP011452	1707514	1708917	+	fig|1267766.3.peg.1659	Chromosomal replication initiator protein DnaA
1276246.3	1	1175131	CP006681	1	1329	+	fig|1276246.3.peg.1	Chromosomal replication initiator protein DnaA
1304888.3	4	2971658	ATWF01000001	2293979	2295319	+	fig|1304888.3.peg.2095	Chromosomal replication initiator protein DnaA
1304888.3	4	2971658	ATWF01000001	326356	328308	-	fig|1304888.3.peg.311	Helicase PriA essential for oriC/DnaA-independent DNA replication
1330700.3	4	2218114	JQNC01000003	1656962	1658275	+	fig|1330700.3.peg.1858	Chromosomal replication initiator protein DnaA
1330700.3	4	2218114	JQNC01000003	1638263	1640251	-	fig|1330700.3.peg.1840	Helicase PriA essential for oriC/DnaA-independent DNA replication
1380392.3	33	4671439	JIAR01000028	38475	40496	+	fig|1380392.3.peg.3455	Helicase PriA essential for oriC/DnaA-independent DNA replication
1380392.3	33	4671439	JIAR01000011	179303	180757	-	fig|1380392.3.peg.1193	Chromosomal replication initiator protein DnaA
1406431.3	35	6066684	LELH02000017	170030	170716	-	fig|1406431.3.peg.2063	DnaA inactivator Hda (shorter homolog of DnaA)
1406431.3	35	6066684	LELH02000001	108864	110870	-	fig|1406431.3.peg.101	Helicase PriA essential for oriC/DnaA-independent DNA replication
1406431.3	35	6066684	LELH02000027	5173	5769	-	fig|1406431.3.peg.3211	DnaA initiator-associating protein DiaA
1406431.3	35	6066684	LELH02000001	22451	23875	+	fig|1406431.3.peg.24	Chromosomal replication initiator protein DnaA
1423739.3	109	3261379	AZEY01000007	30631	31986	-	fig|1423739.3.peg.425	Chromosomal replication initiator protein DnaA
1423739.3	109	3261379	AZEY01000090	301147	303546	+	fig|1423739.3.peg.1210	Helicase PriA essential for oriC/DnaA-independent DNA replication
1460637.3	287	4798985	BAXC01000048	27798	28247	-	fig|1460637.3.peg.3486	Helicase PriA essential for oriC/DnaA-independent DNA replication
1460637.3	287	4798985	BAXC01000001	76479	77831	+	fig|1460637.3.peg.98	Chromosomal replication initiator protein DnaA
1460637.3	287	4798985	BAXC01000048	26144	27742	-	fig|1460637.3.peg.3485	Helicase PriA essential for oriC/DnaA-independent DNA replication
1460637.3	287	4798985	BAXC01000048	28615	29049	-	fig|1460637.3.peg.3487	Helicase PriA essential for oriC/DnaA-independent DNA replication
1523430.3	228	6161026	LJIC01000170	52948	53625	+	fig|1523430.3.peg.2226	DnaA inactivator Hda (shorter homolog of DnaA)
1523430.3	228	6161026	LJIC01000061	6188	8359	+	fig|1523430.3.peg.4615	Helicase PriA essential for oriC/DnaA-independent DNA replication
1523430.3	228	6161026	LJIC01000189	14003	15430	-	fig|1523430.3.peg.2631	Chromosomal replication initiator protein DnaA
1544416.3	4	2413873	LKST01000002	639446	641041	-	fig|1544416.3.peg.1474	Chromosomal replication initiator protein DnaA
1544416.3	4	2413873	LKST01000001	664428	666458	+	fig|1544416.3.peg.659	Helicase PriA essential for oriC/DnaA-independent DNA replication
1562701.3	97	2653566	BBOF01000067	38302	39024	-	fig|1562701.3.peg.1760	DnaA inactivator Hda (shorter homolog of DnaA)
1562701.3	97	2653566	BBOF01000061	26241	27692	-	fig|1562701.3.peg.1602	Chromosomal replication initiator protein DnaA
1562701.3	97	2653566	BBOF01000061	66433	67020	+	fig|1562701.3.peg.1650	DnaA initiator-associating protein DiaA
1562701.3	97	2653566	BBOF01000059	60674	62746	-	fig|1562701.3.peg.1561	Helicase PriA essential for oriC/DnaA-independent DNA replication
174145.3	78	619851	CAEB01000030	12148	12816	-	fig|174145.3.peg.238	Chromosomal replication initiator, DnaA
174145.3	78	619851	CAEB01000045	17	1981	+	fig|174145.3.peg.410	Helicase PriA essential for oriC/DnaA-independent DNA replication
1765.317	94	4259788	CDHH01000018	144001	145968	+	fig|1765.317.peg.842	Helicase PriA essential for oriC/DnaA-independent DNA replication
1765.317	94	4259788	CDHH01000017	90115	91638	+	fig|1765.317.peg.614	Chromosomal replication initiator protein DnaA
180332.3	32	7391415	JTGN01000001	510103	512325	-	fig|180332.3.peg.452	Helicase PriA essential for oriC/DnaA-independent DNA replication
180332.3	32	7391415	JTGN01000015	132809	134158	+	fig|180332.3.peg.5135	Chromosomal replication initiator protein DnaA
195.429	4	2127266	CP013733	1	1323	+	fig|195.429.peg.1	Chromosomal replication initiator protein DnaA
195.429	4	2127266	CP013733	1109204	1111042	-	fig|195.429.peg.1124	Helicase PriA essential for oriC/DnaA-independent DNA replication
251747.14	50	4665268	LCWP01000014	83358	84032	+	fig|251747.14.peg.3096	DnaA inactivator Hda (shorter homolog of DnaA)
251747.14	50	4665268	LCWP01000007	13865	16048	+	fig|251747.14.peg.1618	Helicase PriA essential for oriC/DnaA-independent DNA replication
251747.14	50	4665268	LCWP01000009	12710	14110	-	fig|251747.14.peg.2047	Chromosomal replication initiator protein DnaA
